
CreateMeshBuilder ;Railtop Links
AddVertex,-0.7198,0,-0.0180,
AddVertex,-0.7798,0,-0.0195,
AddVertex,-0.7495,0,1.2331,
AddVertex,-0.8095,0,1.2318,
AddVertex,-0.7761,0,2.4845,
AddVertex,-0.8361,0,2.4833,
AddVertex,-0.7996,0,3.7360,
AddVertex,-0.8596,0,3.7350,
AddVertex,-0.8199,0,4.9877,
AddVertex,-0.8799,0,4.9868,
AddVertex,-0.8371,0,6.2395,
AddVertex,-0.8971,0,6.2388,
AddVertex,-0.8512,0,7.4915,
AddVertex,-0.9112,0,7.4909,
AddVertex,-0.8622,0,8.7435,
AddVertex,-0.9222,0,8.7431,
AddVertex,-0.8700,0,9.9956,
AddVertex,-0.9300,0,9.9953,
AddVertex,-0.8747,0,11.2478,
AddVertex,-0.9347,0,11.2477,
AddVertex,-0.8763,0,12.5000,
AddVertex,-0.9363,0,12.5000,
AddVertex,-0.8747,0,13.7522,
AddVertex,-0.9347,0,13.7523,
AddVertex,-0.8700,0,15.0044,
AddVertex,-0.9300,0,15.0047,
AddVertex,-0.8622,0,16.2565,
AddVertex,-0.9222,0,16.2569,
AddVertex,-0.8512,0,17.5085,
AddVertex,-0.9112,0,17.5091,
AddVertex,-0.8371,0,18.7605,
AddVertex,-0.8971,0,18.7612,
AddVertex,-0.8199,0,20.0123,
AddVertex,-0.8799,0,20.0132,
AddVertex,-0.7996,0,21.2640,
AddVertex,-0.8596,0,21.2650,
AddVertex,-0.7761,0,22.5155,
AddVertex,-0.8361,0,22.5167,
AddVertex,-0.7495,0,23.7669,
AddVertex,-0.8095,0,23.7682,
AddVertex,-0.7198,0,25.0180,
AddVertex,-0.7798,0,25.0195,
AddFace,3,2,0,1,
AddFace,5,4,2,3,
AddFace,7,6,4,5,
AddFace,9,8,6,7,
AddFace,11,10,8,9,
AddFace,13,12,10,11,
AddFace,15,14,12,13,
AddFace,17,16,14,15,
AddFace,19,18,16,17,
AddFace,21,20,18,19,
AddFace,23,22,20,21,
AddFace,25,24,22,23,
AddFace,27,26,24,25,
AddFace,29,28,26,27,
AddFace,31,30,28,29,
AddFace,33,32,30,31,
AddFace,35,34,32,33,
AddFace,37,36,34,35,
AddFace,39,38,36,37,
AddFace,41,40,38,39,
